total_steps,episode,episode_steps,episode_reward,episode_time,win,repeated,loss,epsilon,intrinsic_reward
11038,290,72,17.78034522832586,5273.579473257065,False,0,2.7423899173736572,0.0,0.0
11068,291,30,5.802517753951976,11.795105934143066,False,0,4.439903736114502,0.0,0.0
11095,292,27,7.847725572168669,8.02146053314209,True,0,3.7552247047424316,0.0,0.0
11140,293,45,14.012934518535994,16.768283128738403,True,0,2.3339195251464844,0.0,0.0
11177,294,37,12.441288962787041,15.35118818283081,True,0,4.597932815551758,0.0,0.0
11205,295,28,8.546049839796474,9.782466888427734,False,0,1.7674371004104614,0.0,0.0
11288,296,83,22.66101281643758,49.6397020816803,False,0,2.754105567932129,0.0,0.0
11329,297,41,12.003023032506489,16.451147079467773,False,0,3.7067787647247314,0.0,0.0
11356,298,27,9.042154104360902,8.507757902145386,False,0,3.451355457305908,0.0,0.0
11399,299,43,9.053393371825795,16.70207905769348,False,0,2.6549019813537598,0.0,0.0
11439,300,40,13.008118552554595,15.971800088882446,True,0,1.1791796684265137,0.0,0.0
11468,301,29,3.324343261266876,9.273533582687378,False,0,1.7883518934249878,0.0,0.0
11513,302,45,9.784539145881016,17.86768341064453,True,0,2.560389518737793,0.0,0.0
11580,303,67,11.203579710458852,37.06303381919861,True,0,4.731083869934082,0.0,0.0
11607,304,27,10.10199981670358,7.000821113586426,True,0,4.166552543640137,0.0,0.0
11633,305,26,6.732884023100192,7.034725904464722,False,0,2.5507006645202637,0.0,0.0
11665,306,32,9.67139791700365,8.965969324111938,False,0,2.9015889167785645,0.0,0.0
11732,307,67,7.887190305048359,34.62315082550049,False,0,3.07987117767334,0.0,0.0
11776,308,44,9.60909558127795,17.275813102722168,True,0,3.532489776611328,0.0,0.0
11817,309,41,15.20064661278775,15.886420011520386,False,0,1.9626226425170898,0.0,0.0
11844,310,27,7.157063619761606,6.264878988265991,True,0,1.8401920795440674,0.0,0.0
11867,311,23,3.75973475919689,5.046017169952393,False,0,3.6366817951202393,0.0,0.0
11915,312,48,6.286669370466782,18.07607078552246,False,0,4.590153217315674,0.0,0.0
11945,313,30,8.514319288520905,8.334865093231201,True,0,2.220034122467041,0.0,0.0
11985,314,40,10.493023942204204,14.925854682922363,True,0,3.021033525466919,0.0,0.0
12049,315,64,14.600948100853635,155.07576155662537,False,0,3.82582950592041,0.0,0.0
