total_steps,episode,episode_steps,episode_reward,episode_time,win,repeated,intrinsic_reward,loss,epsilon
11299,321,22,1402.5,1.769911527633667,True,0,0.0,85173.5078125,0.88713298
11326,322,27,1537.5,2.255012273788452,False,0,0.0,51869.09765625,0.88686325
11348,323,22,1822.5,2.989894151687622,True,0,0.0,33259.14453125,0.88664347
11403,324,55,2830.0,6.972839117050171,False,0,0.0,63154.74609375,0.88609402
11440,325,37,1462.5,3.3567328453063965,True,0,0.0,57611.015625,0.88572439
11481,326,41,1661.25,5.381553888320923,True,0,0.0,33957.1640625,0.8853148
11511,327,30,2025.0,2.590623617172241,False,0,0.0,97179.4921875,0.8850151
11576,328,65,1905.0,10.77939772605896,False,0,0.0,94798.6640625,0.88436575
11606,329,30,1450.0,2.5631284713745117,False,0,0.0,13675.771484375,0.88406605
11631,330,25,1425.0,2.062828540802002,True,0,0.0,53357.01171875,0.8838163
11662,331,31,1950.0,4.445419073104858,True,0,0.0,172414.890625,0.88350661
